"MessageId","TimeStamp","AccountId","CurrentUsage","ExpiryTime","LimitAmount","LimitCode","LimitName","Region","Resource","Service","Source","Status"
"bc767b11-47f3-4823-b197-cbb11273d3f9","2024-12-14T04:11:00.000Z","405142580014","0%","1735541481","100%","L-DB3BF542","UpdateAlias request rate","ap-southeast-1","UpdateAlias","KMS","aws-solutions.quota-monitor","OK"
"d84fd351-0a08-4e67-b046-6df6efd4585d","2024-12-14T00:11:00.000Z","405142580014","0%","1735489581","100%","L-7A3F9D4B","Transactions per second (TPS) for the GetChannel API","ap-southeast-1","GetChannel","CloudTrail","aws-solutions.quota-monitor","OK"
"77e90ef4-6ce4-47b8-83e0-b6913c832ee8","2024-12-13T23:11:00.000Z","405142580014","0%","1735477581","100%","L-7D6E8ED3","Rate of UserAccountRecovery requests","ap-southeast-1","UserAccountRecovery","Cognito User Pool","aws-solutions.quota-monitor","OK"
"c296b842-b207-433c-9232-5cb8e7e9d034","2024-12-14T06:11:00.000Z","405142580014","0%","1735547181","100%","L-8996ACA8","UntagResource API TPS","us-east-1","UntagResource","IoT","aws-solutions.quota-monitor","OK"
"2d9193fe-7277-40b3-afab-6a8adc2e59f7","2024-12-13T19:14:00.000Z","301664410103","0%","1735458680","100%","L-FB6513A2","ListResourceTags request rate","ap-southeast-1","ListResourceTags","KMS","aws-solutions.quota-monitor","OK"
"afcf7b01-9001-45a1-9cbd-9b016328677b","2024-12-14T04:11:00.000Z","405142580014","0%","1735551081","100%","L-7278F198","StartThingRegistrationTask API TPS","us-east-1","StartThingRegistrationTask","IoT","aws-solutions.quota-monitor","OK"
"ee603b90-ffa8-4ba8-8884-f8498b654de0","2024-12-13T18:11:00.000Z","405142580014","0%","1735437080","100%","L-FA296006","DeleteScheduledQuery request rate","us-east-1","DeleteScheduledQuery","Timestream","aws-solutions.quota-monitor","OK"
"ac8bc09d-ef41-4ff8-a60c-5ed525a910e7","2024-12-14T04:11:00.000Z","405142580014","0%","1735545081","100%","L-94C8FE3F","GetDocumentTextDetection throttle limit in transactions per second","us-east-1","GetDocumentTextDetection","Textract","aws-solutions.quota-monitor","OK"
"927a84cb-7c82-47d0-96d1-c6751ad04ef9","2024-12-13T19:14:00.000Z","301664410103","0%","1735453881","100%","L-09C84CC6","Throttle rate for GetServiceQuota","ap-southeast-1","GetServiceQuota","Service Quotas","aws-solutions.quota-monitor","OK"
"d313a30a-6488-4cb6-9e7c-6f324a0976a2","2024-12-13T22:15:00.000Z","301664410103","0%","1735514481","100%","L-B753F5F0","Rate of ListLinks requests","us-east-1","ListLinks","Observability Access Manager","aws-solutions.quota-monitor","OK"
"2b247bfc-97cf-4ae3-8e0c-469340e008ee","2024-12-13T16:11:00.000Z","405142580014","0%","1735444881","100%","L-004FBC04","Rate of ListMaps API requests","us-east-1","ListMaps","Location","aws-solutions.quota-monitor","OK"
"f5e0383c-386a-4b93-9049-f6c417e9c808","2024-12-13T18:11:00.000Z","405142580014","0%","1735434081","100%","L-B26E5E95","Rate of ListDevicePositions API requests","ap-southeast-1","ListDevicePositions","Location","aws-solutions.quota-monitor","OK"
"c130d562-ef9d-4252-8dac-684cfd7d706c","2024-12-14T07:15:00.000Z","301664410103","0%","1735561281","100%","L-83FDDF24","DeleteAgentActionGroup requests per second","us-east-1","DeleteAgentActionGroup","Bedrock","aws-solutions.quota-monitor","OK"
"ce911445-cc92-4313-be88-944628eb0e18","2024-12-13T18:15:00.000Z","301664410103","0%","1735471281","100%","L-091522BC","PrepareFlow requests per second","us-east-1","PrepareFlow","Bedrock","aws-solutions.quota-monitor","OK"
"88077989-9495-427f-86fa-5e6668a39050","2024-12-14T14:11:00.000Z","405142580014","0%","1735581681","100%","L-9252FCD2","Concurrently running automations with blocking actions","us-east-1","ConcurrentBlockingAutomationUsage","SSM","aws-solutions.quota-monitor","OK"
"62aa74e8-4273-4c1b-bf3c-e1f695408b78","2024-12-14T09:11:00.000Z","405142580014","0%","1735549580","100%","L-FA2C35B5","GetExpenseAnalysis throttle limit in transactions per second","us-east-1","GetExpenseAnalysis","Textract","aws-solutions.quota-monitor","OK"
"7b29eab2-d75f-4864-b5fe-e94676197ebd","2024-12-14T03:11:00.000Z","405142580014","0%","1735478781","100%","L-515B0B71","Rate of PutCompositeAlarm requests","ap-southeast-1","PutCompositeAlarm","CloudWatch","aws-solutions.quota-monitor","OK"
"ce9fb2b8-ad3e-45f4-8dd4-9b0b7c6f3af9","2024-12-14T07:14:00.000Z","301664410103","0%","1735563981","100%","L-B26E5E95","Rate of ListDevicePositions API requests","ap-southeast-1","ListDevicePositions","Location","aws-solutions.quota-monitor","OK"
"a7a9bf57-3a45-4ea2-8714-a2ca6630a1bb","2024-12-14T11:14:00.000Z","301664410103","0%","1735594880","100%","L-5540C5E3","Invocations throttle limit in transactions per second","ap-southeast-1","Invocations","EventBridge","aws-solutions.quota-monitor","OK"
"c4aa0210-dd1a-4439-b458-360a17a8769f","2024-12-14T06:11:00.000Z","405142580014","0%","1735537881","100%","L-21D1371E","GetAgentKnowledgeBase requests per second","us-east-1","GetAgentKnowledgeBase","Bedrock","aws-solutions.quota-monitor","OK"
"76d43a49-7549-4f5c-894d-991f0b412078","2024-12-13T23:11:00.000Z","405142580014","0%","1735484181","100%","L-74D3DD04","Rate of ClientAuthentication requests per account","ap-southeast-1","ClientAuthentication","Cognito User Pool","aws-solutions.quota-monitor","OK"
"c0d2825f-8163-4afb-9cce-46437750d1db","2024-12-15T21:11:00.000Z","405142580014","0%","1735604180","100%","L-95B28F8D","Rate of InitiateLayerUpload requests","ap-southeast-1","InitiateLayerUpload","ECR","aws-solutions.quota-monitor","OK"
"cb219a85-c879-4a87-ba4e-8aaa4e907d09","2024-12-14T09:15:00.000Z","301664410103","0%","1735564581","100%","L-74021A59","RetireGrant request rate","us-east-1","RetireGrant","KMS","aws-solutions.quota-monitor","OK"
"3ded12c1-cfe0-43c2-b519-f5283083ff51","2024-12-14T06:11:00.000Z","405142580014","0%","1735545680","100%","L-EF11EFBE","Rate of DeleteRouteCalculator API requests","us-east-1","DeleteRouteCalculator","Location","aws-solutions.quota-monitor","OK"
"afc578d9-8131-4ea7-86b3-90dff29ca7be","2024-12-14T13:14:00.000Z","301664410103","0%","1735595781","100%","L-D6554FB1","Simulation applications","ap-southeast-1","SimulationApplication","RoboMaker","aws-solutions.quota-monitor","OK"
"085be045-54e7-4b86-b743-fe598a1686d8","2024-12-13T23:14:00.000Z","301664410103","0%","1735506081","100%","L-A64F5500","Rate of StopMetricStreams requests","ap-southeast-1","StopMetricStreams","CloudWatch","aws-solutions.quota-monitor","OK"
"46f01a97-8bda-43b3-9ee5-79d0831699a1","2024-12-14T08:11:00.000Z","405142580014","0%","1735546281","100%","L-6C20C764","DeleteBillingGroup API TPS","us-east-1","DeleteBillingGroup","IoT","aws-solutions.quota-monitor","OK"
"c1a39ccd-911d-4f76-981e-411a3babd595","2024-12-14T15:11:00.000Z","405142580014","0%","1735602381","100%","L-AA9737D2","Throttle rate for DisassociateServiceQuotaTemplate","us-east-1","DisassociateServiceQuotaTemplate","Service Quotas","aws-solutions.quota-monitor","OK"
"7052dee9-696b-45bf-81c0-ede46abdaab2","2024-12-13T23:15:00.000Z","301664410103","0%","1735517481","100%","L-9F20DF3A","ResumeBatchLoadTask request rate","us-east-1","ResumeBatchLoadTask","Timestream","aws-solutions.quota-monitor","OK"
"f23a8570-01e0-48db-bd3b-a59439570029","2024-12-13T18:11:00.000Z","405142580014","0%","1735440081","100%","L-A21DE5E2","The maximum number of RunJobFlow API requests that you can make per second.","us-east-1","RunJobFlow","EMR","aws-solutions.quota-monitor","OK"
"b654ded0-e77c-456e-8907-ec857f2792d7","2024-12-13T17:15:00.000Z","301664410103","0%","1735476081","100%","L-EF11EFBE","Rate of DeleteRouteCalculator API requests","us-east-1","DeleteRouteCalculator","Location","aws-solutions.quota-monitor","OK"
"1e31fc49-6f74-4949-a4e9-11b1503b2c56","2024-12-14T01:11:00.000Z","405142580014","0%","1735490480","100%","L-25528367","Rate of GetMapGlyphs API requests","ap-southeast-1","GetMapGlyphs","Location","aws-solutions.quota-monitor","OK"
"9a61c1d6-5219-44d1-9301-5f035ed6e8c6","2024-12-15T20:11:00.000Z","405142580014","0%","1735597581","100%","L-0017E049","Combined rate of CRL requests","ap-southeast-1","CRL","RolesAnywhere","aws-solutions.quota-monitor","OK"
"ac4887a7-8fe5-402f-93cc-605ea5468dd0","2024-12-14T02:11:00.000Z","405142580014","0%","1735479380","100%","L-A3F85680","The maximum number of ModifyInstanceGroups API requests that you can make per second.","ap-southeast-1","ModifyInstanceGroups","EMR","aws-solutions.quota-monitor","OK"
"99eff7a6-53da-4df3-9c00-bf1c8cd419af","2024-12-14T08:15:00.000Z","301664410103","0%","1735571480","100%","L-3B5E6DAC","Rate of ListTrackerConsumers API requests","us-east-1","ListTrackerConsumers","Location","aws-solutions.quota-monitor","OK"
"9f52455b-925c-435c-b3f8-ba800384887f","2024-12-13T17:11:00.000Z","405142580014","0%","1735436781","100%","L-A52E46BE","Maximum number of environments per application","us-east-1","EnvironmentsPerApplication","AWS AppConfig","aws-solutions.quota-monitor","OK"
"db54f3d9-f5a1-4fe1-978a-9396e03056fb","2024-12-13T21:11:00.000Z","405142580014","0%","1735427181","100%","L-AA313626","Request rate for DeleteQueue","ap-southeast-1","DeleteQueue","MediaConvert","aws-solutions.quota-monitor","OK"
"49d9bd30-3e24-4468-97a3-cb853591ea42","2024-12-13T21:15:00.000Z","301664410103","0%","1735466781","100%","L-99469188","Transactions per second (TPS) for the StartAutomationExecution API","us-east-1","StartAutomationExecution","SSM","aws-solutions.quota-monitor","OK"
"0d503ba9-d677-4a6f-b525-ad96a482a2c6","2024-12-13T19:15:00.000Z","301664410103","0%","1735472181","100%","L-4D8FB6E2","Rate of BatchPutGeofence API requests","us-east-1","BatchPutGeofence","Location","aws-solutions.quota-monitor","OK"
"a79d45a4-1776-47c6-bd44-89a59618fd75","2024-12-14T09:15:00.000Z","301664410103","0%","1735577181","100%","L-68C0FF09","Rate of DescribeGeofenceCollection API requests","us-east-1","DescribeGeofenceCollection","Location","aws-solutions.quota-monitor","OK"
"5f4cf91b-0966-486c-9d93-0a63c8b4eb24","2024-12-14T09:15:00.000Z","301664410103","0%","1735572980","100%","L-93308085","Unsubscribe Transactions per Second","us-east-1","Unsubscribe","SNS","aws-solutions.quota-monitor","OK"
"dd9e8352-eb0e-4f9a-9653-d4a86aa733ea","2024-12-14T12:11:00.000Z","405142580014","0%","1735586781","100%","L-3A62D5A9","Number of UserSettings","us-east-1","UserSettings","Amazon WorkSpaces Secure Browser","aws-solutions.quota-monitor","OK"
"09d6657c-7751-4056-a8d0-9746a93fd95d","2024-12-14T12:11:00.000Z","405142580014","0%","1735578381","100%","L-7A9B3427","PutDestination throttle limit in transactions per second","ap-southeast-1","PutDestination","Logs","aws-solutions.quota-monitor","OK"
"24b5607f-49e3-433f-9b9d-a2ac4f53043c","2024-12-13T23:11:00.000Z","405142580014","0%","1735479682","100%","L-BBF0F260","Static IP addresses","ap-southeast-1","StaticIp","Lightsail","aws-solutions.quota-monitor","OK"
"ee1fe13f-e703-46af-89fc-42e916abb9fe","2024-12-14T07:15:00.000Z","301664410103","0%","1735566681","100%","L-4738DDCE","CreatePlatformApplication Transactions per Second","us-east-1","CreatePlatformApplication","SNS","aws-solutions.quota-monitor","OK"
"64abaad8-69f4-4df4-95bc-845252818a99","2024-12-14T15:11:00.000Z","405142580014","0%","1735612580","100%","L-631CF1F1","Transactions per second (TPS) for the CancelQuery API","us-east-1","CancelQuery","CloudTrail","aws-solutions.quota-monitor","OK"
"17e5c68f-7aba-4d53-96c7-1af86ea576a5","2024-12-13T18:11:00.000Z","405142580014","0%","1735436481","100%","L-235E2A41","Transactions per second (TPS) for the PutResourcePolicy API","ap-southeast-1","PutResourcePolicy","CloudTrail","aws-solutions.quota-monitor","OK"
"a22f0612-b77c-4c8a-ad72-f77ea96f4a4d","2024-12-14T09:15:00.000Z","301664410103","0%","1735558580","100%","L-3BE1AAB0","Rate of ListImportTasks API requests","us-east-1","ListImportTasks","NeptuneGraph","aws-solutions.quota-monitor","OK"
"6c727edc-f6fa-4262-920e-6a951addffe5","2024-12-14T11:14:00.000Z","301664410103","0%","1735592481","100%","L-99469188","Transactions per second (TPS) for the StartAutomationExecution API","ap-southeast-1","StartAutomationExecution","SSM","aws-solutions.quota-monitor","OK"
"e25cf1f0-cf38-4d1f-9c4b-d5035f8686bd","2024-12-14T01:15:00.000Z","301664410103","0%","1735512080","100%","L-A6D89949","Rate of PutMetricStream requests","us-east-1","PutMetricStream","CloudWatch","aws-solutions.quota-monitor","OK"
"b35c1587-7b55-4b99-bc48-819253b3c4f3","2024-12-13T18:11:00.000Z","405142580014","0%","1735443381","100%","L-3044E773","Transactions per second (TPS) for the GetQueryResults API","us-east-1","GetQueryResults","CloudTrail","aws-solutions.quota-monitor","OK"
"22433004-da9a-47ee-a871-df7bf1b13f7e","2024-12-14T10:11:00.000Z","405142580014","0%","1735579880","100%","L-438B53F5","Request rate for DeleteJobTemplate","us-east-1","DeleteJobTemplate","MediaConvert","aws-solutions.quota-monitor","OK"
"915cfd02-9de7-4ef8-a539-3454695fddc9","2024-12-14T07:14:00.000Z","301664410103","0%","1735544480","100%","L-E5FB5933","PutMetricFilter throttle limit in transactions per second","ap-southeast-1","PutMetricFilter","Logs","aws-solutions.quota-monitor","OK"
"29b1130d-b37c-41c8-af8e-19b711f13e6e","2024-12-13T19:11:00.000Z","405142580014","0%","1735450281","100%","L-A2A30EC6","GetKeyPolicy request rate","us-east-1","GetKeyPolicy","KMS","aws-solutions.quota-monitor","OK"
"0f988be7-e462-4cf5-acf8-7d95578e1dee","2024-12-14T09:15:00.000Z","301664410103","0%","1735567581","100%","L-93CEC191","ListTagsForResource Transactions per Second","us-east-1","ListTagsForResource","SNS","aws-solutions.quota-monitor","OK"
"ad0da646-cbe1-494d-b017-f253ac9ebf39","2024-12-14T07:11:00.000Z","405142580014","0%","1735540880","100%","L-8A769EC2","Rate of CreateMap API requests","ap-southeast-1","CreateMap","Location","aws-solutions.quota-monitor","OK"
"3f78b71c-ebd5-41f1-a98c-6243deefcb77","2024-12-14T12:11:00.000Z","405142580014","0%","1735571780","100%","L-8BD59015","Number of UserAccessLoggingSettings","ap-southeast-1","UserAccessLoggingSettings","Amazon WorkSpaces Secure Browser","aws-solutions.quota-monitor","OK"
"7575f530-1f5f-4a20-8457-6ad016720206","2024-12-14T07:11:00.000Z","405142580014","0%","1735541780","100%","L-211F680E","UpdateThing API TPS","ap-southeast-1","UpdateThing","IoT","aws-solutions.quota-monitor","OK"
"0f7bc5a3-3b63-4f60-964e-6bae7aa548ad","2024-12-13T21:15:00.000Z","301664410103","0%","1735467080","100%","L-16E39BCB","TagResource throttle limit in transactions per second","us-east-1","TagResource","Textract","aws-solutions.quota-monitor","OK"
"46595e80-d1ec-4118-b308-187ed9dffad3","2024-12-14T06:14:00.000Z","301664410103","0%","1735563380","100%","L-EBD13534","UpdateCertificateProvider API TPS","ap-southeast-1","UpdateCertificateProvider","IoT","aws-solutions.quota-monitor","OK"
"5bc320fd-db43-4ec6-a017-ee3409e0fadc","2024-12-14T14:11:00.000Z","405142580014","0%","1735610481","100%","L-6375F442","UntagResource request rate","us-east-1","UntagResource","KMS","aws-solutions.quota-monitor","OK"
"432692f4-f215-4db9-9ba5-17bbfea8c3d1","2024-12-13T16:15:00.000Z","301664410103","0%","1735454181","100%","L-026ADBA3","Rate of UserAuthentication requests","us-east-1","UserAuthentication","Cognito User Pool","aws-solutions.quota-monitor","OK"
"08d8855d-f33c-4df8-8405-5b4a711c8275","2024-12-13T20:14:00.000Z","301664410103","0%","1735461380","100%","L-9A0A3162","Rate of BatchEvaluateGeofences API requests","ap-southeast-1","BatchEvaluateGeofences","Location","aws-solutions.quota-monitor","OK"
"a16e3265-fd29-4551-a346-8464125d6125","2024-12-14T05:15:00.000Z","301664410103","0%","1735553781","100%","L-0E92389A","Rate of DeleteGraph API requests","ap-southeast-1","DeleteGraph","NeptuneGraph","aws-solutions.quota-monitor","OK"
"575eefe8-07cf-4c5d-90b5-7853eb42be8a","2024-12-14T00:15:00.000Z","301664410103","0%","1735523782","100%","L-20F1367A","Rate of SearchPlaceIndexForText API requests","us-east-1","SearchPlaceIndexForText","Location","aws-solutions.quota-monitor","OK"
"231e873c-01be-42aa-9dbc-7a2e626ecb4b","2024-12-13T19:11:00.000Z","405142580014","0%","1735425080","100%","L-A4298AB9","Number of monitors per account per AWS region","ap-southeast-1","ActiveNetworkMonitors","NetworkMonitor","aws-solutions.quota-monitor","OK"
"2391658b-3ca4-4f6c-8e05-dfc6679acccf","2024-12-13T16:11:00.000Z","405142580014","0%","1735427480","100%","L-BF40C7E2","Throttle rate for UntagResource","ap-southeast-1","UntagResource","Service Quotas","aws-solutions.quota-monitor","OK"
"c15a1aa6-a190-4552-a1cc-2ba438141f5f","2024-12-13T22:15:00.000Z","301664410103","0%","1735518682","100%","L-4ADC64FC","Rate of CancelQuantumTask requests","us-east-1","CancelQuantumTask","Braket","aws-solutions.quota-monitor","OK"
"632b02ec-159f-45b2-aac2-504b82c07536","2024-12-13T22:11:00.000Z","405142580014","0%","1735497681","100%","L-BEC68768","Transactions per second (TPS) for the CreateChannel API","us-east-1","CreateChannel","CloudTrail","aws-solutions.quota-monitor","OK"
"175aa177-0609-43e5-99d7-a5635261da1f","2024-12-13T22:15:00.000Z","301664410103","0%","1735501880","100%","L-C3BB1AF3","UntagResource throttle limit in transactions per second","ap-southeast-1","UntagResource","Textract","aws-solutions.quota-monitor","OK"
"e1314ecc-e025-413d-a2f6-b35e89ea10ee","2024-12-14T15:11:00.000Z","405142580014","0%","1735566380","100%","L-FA210A1F","Maximum number of configuration profiles per application","ap-southeast-1","ConfigurationProfilesPerApplication","AWS AppConfig","aws-solutions.quota-monitor","OK"
"e6a624f7-9ee7-45fe-80d2-426bbc586f73","2024-12-13T20:14:00.000Z","301664410103","0%","1735452081","100%","L-AD52DFB2","Rate of PutImage requests","ap-southeast-1","PutImage","ECR","aws-solutions.quota-monitor","OK"
"5087a138-5940-4968-9881-29eec5f1226e","2024-12-14T00:15:00.000Z","301664410103","0%","1735496181","100%","L-A35C1798","GetAdapterVersion throttle limit in transactions per second","ap-southeast-1","GetAdapterVersion","Textract","aws-solutions.quota-monitor","OK"
"331317e9-a5cb-4c08-9713-03a6c19fc393","2024-12-14T00:15:00.000Z","301664410103","0%","1735519281","100%","L-C36D2A6D","Request rate for GetJobTemplate","us-east-1","GetJobTemplate","MediaConvert","aws-solutions.quota-monitor","OK"
"5a86487e-ae47-442a-a748-1e85e8743610","2024-12-13T22:14:00.000Z","301664410103","0%","1735506681","100%","L-FCC0FB4B","Rate of TagResource requests","ap-southeast-1","TagResource","CloudWatch Application Signals","aws-solutions.quota-monitor","OK"
"78c87e6b-6add-43d3-b667-88b85c9155c2","2024-12-14T06:14:00.000Z","301664410103","0%","1735554380","100%","L-211F680E","UpdateThing API TPS","ap-southeast-1","UpdateThing","IoT","aws-solutions.quota-monitor","OK"
"eb92f1d3-05e9-46e2-bd6e-231c6923fa7e","2024-12-14T04:11:00.000Z","405142580014","0%","1735540280","100%","L-7193C790","Rate of DescribeAlarmHistory requests","us-east-1","DescribeAlarmHistory","CloudWatch","aws-solutions.quota-monitor","OK"
"627e9f4b-4c00-4934-b1db-88bb00da8beb","2024-12-15T21:11:00.000Z","405142580014","0%","1735596981","100%","L-0017E049","Combined rate of CRL requests","ap-southeast-1","CRL","RolesAnywhere","aws-solutions.quota-monitor","OK"
"1863ec8e-3df8-4aec-9d0e-bf51c1438f7c","2024-12-14T04:11:00.000Z","405142580014","0%","1735528281","100%","L-E31E6201","Rate of UpdateKey API requests","ap-southeast-1","UpdateKey","Location","aws-solutions.quota-monitor","OK"
"5043f0b8-4548-4374-bdd8-f341f051670a","2024-12-14T01:15:00.000Z","301664410103","0%","1735514481","100%","L-FF07E5EA","ConfirmSubscription Transactions per Second","us-east-1","ConfirmSubscription","SNS","aws-solutions.quota-monitor","OK"
"18d4c73a-dcae-4874-acd2-aeefb8805557","2024-12-13T21:14:00.000Z","301664410103","0%","1735458381","100%","L-646A917A","Rate of EnableInsightRules requests","ap-southeast-1","EnableInsightRules","CloudWatch","aws-solutions.quota-monitor","OK"
"8c885e16-55cd-4533-bb4f-ad2b5b24cf10","2024-12-13T19:14:00.000Z","301664410103","0%","1735461680","100%","L-82338BB4","Transactions per second (TPS) for the UpdateEventDataStore API","ap-southeast-1","UpdateEventDataStore","CloudTrail","aws-solutions.quota-monitor","OK"
"7e897b6a-28ea-406b-8673-33bca71254de","2024-12-14T02:14:00.000Z","301664410103","0%","1735509981","100%","L-87E3FFAC","GetFlow requests per second","ap-southeast-1","GetFlow","Bedrock","aws-solutions.quota-monitor","OK"
"eae46b19-7f7d-49f7-b90d-312d1f49c7bb","2024-12-14T02:11:00.000Z","405142580014","0%","1735485381","100%","L-1A4D313F","Rate of CreateGraph API requests","us-east-1","CreateGraph","NeptuneGraph","aws-solutions.quota-monitor","OK"
"56af5c0f-7a54-4615-85ca-5d3064fb9ce6","2024-12-13T19:11:00.000Z","405142580014","0%","1735429581","100%","L-BBECF742","TagLogGroup throttle limit in transactions per second","ap-southeast-1","TagLogGroup","Logs","aws-solutions.quota-monitor","OK"
"bcc3899e-6135-4b3a-bf6e-d2a5140c7738","2024-12-14T08:15:00.000Z","301664410103","0%","1735554681","100%","L-5D46E37D","ListDataIntegrationAssociations rate quota","us-east-1","ListDataIntegrationAssociations","AppIntegrations","aws-solutions.quota-monitor","OK"
"4bf9d829-c2ca-4a81-91f1-13fe93d46828","2024-12-13T19:11:00.000Z","405142580014","0%","1735442782","100%","L-93CEC191","ListTagsForResource Transactions per Second","us-east-1","ListTagsForResource","SNS","aws-solutions.quota-monitor","OK"
"f88a0917-bc37-468e-a3c5-13a3a6c6630e","2024-12-13T16:11:00.000Z","405142580014","0%","1735446380","100%","L-74021A59","RetireGrant request rate","us-east-1","RetireGrant","KMS","aws-solutions.quota-monitor","OK"
"94fb7c32-ea33-4a14-b579-44bd118572ca","2024-12-14T04:11:00.000Z","405142580014","0%","1735524680","100%","L-F3E11209","DeleteEventIntegration rate quota","ap-southeast-1","DeleteEventIntegration","AppIntegrations","aws-solutions.quota-monitor","OK"
